date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:26:45	141206/141206	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:05:59%20GMT	https://bookland.dexignzone.com/xhtml/vendor/swiper/swiper-bundle.min.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/swiper/swiper-bundle.min.js	(from https://bookland.dexignzone.com/xhtml/index.html)
20:26:45	7387/7387	---M--	200	added ('OK')	application/javascript	date:Sat,%2013%20Aug%202022%2010:11:32%20GMT	https://bookland.dexignzone.com/xhtml/js/dz.carousel.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/js/dz.carousel.js	(from https://bookland.dexignzone.com/xhtml/index.html)
20:26:45	2563/2563	---M--	200	added ('OK')	application/javascript	date:Sat,%2013%20Aug%202022%2010:11:35%20GMT	https://bookland.dexignzone.com/xhtml/js/dz.ajax.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/js/dz.ajax.js	(from https://bookland.dexignzone.com/xhtml/index.html)
20:26:45	17300/17300	---M--	200	added ('OK')	application/javascript	date:Sat,%2013%20Aug%202022%2010:11:32%20GMT	https://bookland.dexignzone.com/xhtml/js/custom.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/js/custom.js	(from https://bookland.dexignzone.com/xhtml/index.html)
20:26:46	104544/104544	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20Aug%202022%2011:28:04%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.woff2	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.woff2	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:46	23900/23900	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20Aug%202022%2011:28:07%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.woff2	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.woff2	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:46	180148/180148	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Aug%202022%2011:28:06%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.ttf	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.ttf	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:46	60380/60380	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Aug%202022%2011:28:07%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.ttf	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.ttf	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:46	126828/126828	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20Aug%202022%2011:28:08%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.woff2	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.woff2	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:47	4956/4956	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20Aug%202022%2011:28:14%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.woff2	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:47	303480/303480	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Aug%202022%2011:28:38%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.ttf	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.ttf	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:47	10556/10556	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Aug%202022%2011:28:11%20GMT	https://bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.ttf	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://bookland.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:26:47	2674/2674	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Aug%202022%2011:25:50%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css	(from https://bookland.dexignzone.com/xhtml/css/style.css)
20:26:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Jun%202023%2013:26:51%20GMT	https://bookland.dexignzone.com/xhtml/images/icon/download-icon2.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/icon/download-icon2.png	(from https://bookland.dexignzone.com/xhtml/css/style.css)
20:26:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Jun%202023%2013:26:51%20GMT	https://bookland.dexignzone.com/xhtml/images/icon/download-icon1.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/icon/download-icon1.png	(from https://bookland.dexignzone.com/xhtml/css/style.css)
20:26:48	7456/7456	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202022%2010:11:24%20GMT	https://bookland.dexignzone.com/xhtml/images/like.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/like.png	(from https://bookland.dexignzone.com/xhtml/css/style.css)
20:26:48	16435/16435	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Aug%202022%2011:24:12%20GMT	https://bookland.dexignzone.com/xhtml/icons/themify/themify-icons.css	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/themify/themify-icons.css	(from https://bookland.dexignzone.com/xhtml/wishlist.html)
20:26:49	14964/14964	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:15:00%20GMT	https://bookland.dexignzone.com/xhtml/images/books/grid/book4.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/books/grid/book4.jpg	(from https://bookland.dexignzone.com/xhtml/wishlist.html)
20:26:49	139522/139522	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:53%20GMT	https://bookland.dexignzone.com/xhtml/images/background/bg3.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/background/bg3.jpg	(from https://bookland.dexignzone.com/xhtml/wishlist.html)
20:26:49	9071/9071	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:05:19%20GMT	https://bookland.dexignzone.com/xhtml/vendor/bootstrap-touchspin/bootstrap-touchspin.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/bootstrap-touchspin/bootstrap-touchspin.js	(from https://bookland.dexignzone.com/xhtml/wishlist.html)
20:26:49	2411/2411	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:05:23%20GMT	https://bookland.dexignzone.com/xhtml/vendor/countdown/counter.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/countdown/counter.js	(from https://bookland.dexignzone.com/xhtml/wishlist.html)
20:26:49	6725/6725	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:24%20GMT	https://bookland.dexignzone.com/xhtml/images/profile2.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/profile2.jpg	(from https://bookland.dexignzone.com/xhtml/books-detail.html)
20:26:50	17633/17633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:27%20GMT	https://bookland.dexignzone.com/xhtml/images/profile4.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/profile4.jpg	(from https://bookland.dexignzone.com/xhtml/books-detail.html)
20:26:50	17491/17491	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:24%20GMT	https://bookland.dexignzone.com/xhtml/images/profile3.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/profile3.jpg	(from https://bookland.dexignzone.com/xhtml/books-detail.html)
20:26:51	239110/239110	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:53%20GMT	https://bookland.dexignzone.com/xhtml/images/background/bg2.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/background/bg2.jpg	(from https://bookland.dexignzone.com/xhtml/contact-us.html)
20:26:51	850/850	---MC-	200	added ('OK')	text/javascript	date:Sat,%2017%20Jun%202023%2013:26:54%20GMT	https://www.google.com/recaptcha/api.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/www.google.com/recaptcha/api.js	(from https://bookland.dexignzone.com/xhtml/contact-us.html)
20:26:51	37430/37430	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2012:37:08%20GMT	https://bookland.dexignzone.com/xhtml/images/background/waveElement2.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/background/waveElement2.png	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:51	37430/37430	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202022%2010:11:57%20GMT	https://bookland.dexignzone.com/xhtml/images/background/waveelement2.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/background/waveelement2-2.png	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:51	247981/247981	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202022%2010:12:04%20GMT	https://bookland.dexignzone.com/xhtml/images/banner/banner-media3.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/banner/banner-media3.png	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:52	165911/165911	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202022%2010:12:04%20GMT	https://bookland.dexignzone.com/xhtml/images/banner/banner-media4.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/banner/banner-media4.png	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:52	44805/44805	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:43%20GMT	https://bookland.dexignzone.com/xhtml/images/about/about1.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/about/about1.jpg	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:52	30679/30679	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:43%20GMT	https://bookland.dexignzone.com/xhtml/images/about/about2.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/about/about2.jpg	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:52	1118/1118	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202022%2010:12:53%20GMT	https://bookland.dexignzone.com/xhtml/images/testimonial/wave.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/testimonial/wave.png	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:53	15514/15514	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:50%20GMT	https://bookland.dexignzone.com/xhtml/images/testimonial/testimonial5.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/testimonial/testimonial5.jpg	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:53	40526/40526	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:53%20GMT	https://bookland.dexignzone.com/xhtml/images/testimonial/testimonial6.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/testimonial/testimonial6.jpg	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:53	2287/2287	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202022%2010:11:21%20GMT	https://bookland.dexignzone.com/xhtml/images/logo-white.png	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/logo-white.png	(from https://bookland.dexignzone.com/xhtml/index-2.html)
20:26:54	39477/39477	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:37%20GMT	https://bookland.dexignzone.com/xhtml/images/services/service2.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/services/service2.jpg	(from https://bookland.dexignzone.com/xhtml/services.html)
20:26:54	69219/69219	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:37%20GMT	https://bookland.dexignzone.com/xhtml/images/services/service1.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/services/service1.jpg	(from https://bookland.dexignzone.com/xhtml/services.html)
20:26:54	36002/36002	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:40%20GMT	https://bookland.dexignzone.com/xhtml/images/services/service3.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/services/service3.jpg	(from https://bookland.dexignzone.com/xhtml/services.html)
20:26:54	24912/24912	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:37%20GMT	https://bookland.dexignzone.com/xhtml/images/services/service4.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/services/service4.jpg	(from https://bookland.dexignzone.com/xhtml/services.html)
20:26:54	11703/11703	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:37%20GMT	https://bookland.dexignzone.com/xhtml/images/services/service5.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/services/service5.jpg	(from https://bookland.dexignzone.com/xhtml/services.html)
20:26:55	22422/22422	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:40%20GMT	https://bookland.dexignzone.com/xhtml/images/services/service6.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/services/service6.jpg	(from https://bookland.dexignzone.com/xhtml/services.html)
20:26:55	57673/57673	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:46%20GMT	https://bookland.dexignzone.com/xhtml/images/about/pic2.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/about/pic2.jpg	(from https://bookland.dexignzone.com/xhtml/faq.html)
20:26:55	94409/94409	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:47%20GMT	https://bookland.dexignzone.com/xhtml/images/about/pic1.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/about/pic1.jpg	(from https://bookland.dexignzone.com/xhtml/faq.html)
20:26:55	115509/115509	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:05:26%20GMT	https://bookland.dexignzone.com/xhtml/vendor/countdown/kinetic.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/countdown/kinetic.js	(from https://bookland.dexignzone.com/xhtml/coming-soon.html)
20:26:56	9817/9817	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:05:23%20GMT	https://bookland.dexignzone.com/xhtml/vendor/countdown/jquery.final-countdown.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/countdown/jquery.final-countdown.js	(from https://bookland.dexignzone.com/xhtml/coming-soon.html)
20:26:56	29924/29924	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:11:54%20GMT	https://bookland.dexignzone.com/xhtml/images/background/uc.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/background/uc.jpg	(from https://bookland.dexignzone.com/xhtml/under-construction.html)
20:26:56	7489/7489	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:15:07%20GMT	https://bookland.dexignzone.com/xhtml/images/books/grid/book8.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/books/grid/book8.jpg	(from https://bookland.dexignzone.com/xhtml/books-grid-view.html)
20:26:56	18333/18333	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:52%20GMT	https://bookland.dexignzone.com/xhtml/images/books/grid/book13.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/books/grid/book13.jpg	(from https://bookland.dexignzone.com/xhtml/books-grid-view.html)
20:26:57	11362/11362	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:51%20GMT	https://bookland.dexignzone.com/xhtml/images/books/grid/book10.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/books/grid/book10.jpg	(from https://bookland.dexignzone.com/xhtml/books-grid-view.html)
20:26:57	4220/4220	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Aug%202022%2011:05:30%20GMT	https://bookland.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://bookland.dexignzone.com/xhtml/books-grid-view-sidebar.html)
20:26:57	9142/9142	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:06:05%20GMT	https://bookland.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	(from https://bookland.dexignzone.com/xhtml/books-grid-view-sidebar.html)
20:26:58	26460/26460	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:05:33%20GMT	https://bookland.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	(from https://bookland.dexignzone.com/xhtml/books-grid-view-sidebar.html)
20:26:58	42766/42766	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2011:05:37%20GMT	https://bookland.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.js	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.js	(from https://bookland.dexignzone.com/xhtml/books-list.html)
20:26:58	82071/82071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:37%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/large/blog2.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/large/blog2.jpg	(from https://bookland.dexignzone.com/xhtml/blog-grid.html)
20:26:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Jun%202023%2013:27:01%20GMT	https://bookland.dexignzone.com/xhtml/blog-details.html	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/blog-details.html	(from https://bookland.dexignzone.com/xhtml/blog-grid.html)
20:26:58	74056/74056	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:34%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/large/blog1.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/large/blog1.jpg	(from https://bookland.dexignzone.com/xhtml/blog-grid.html)
20:26:59	71499/71499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:38%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/large/blog3.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/large/blog3.jpg	(from https://bookland.dexignzone.com/xhtml/blog-grid.html)
20:26:59	54490/54490	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:41%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/large/blog4.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/large/blog4.jpg	(from https://bookland.dexignzone.com/xhtml/blog-grid.html)
20:26:59	5531/5531	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:44%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/recent-blog/blog1.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/recent-blog/blog1.jpg	(from https://bookland.dexignzone.com/xhtml/blog-large-sidebar.html)
20:26:59	6002/6002	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:44%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/recent-blog/blog2.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/recent-blog/blog2.jpg	(from https://bookland.dexignzone.com/xhtml/blog-large-sidebar.html)
20:27:00	4850/4850	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:48%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/recent-blog/blog3.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/recent-blog/blog3.jpg	(from https://bookland.dexignzone.com/xhtml/blog-large-sidebar.html)
20:27:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Jun%202023%2013:27:03%20GMT	https://bookland.dexignzone.com/xhtml/blog-details-2.html	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/blog-details-2.html	(from https://bookland.dexignzone.com/xhtml/blog-list-sidebar.html)
20:27:00	90239/90239	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:27%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/default/blog1.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/default/blog1.jpg	(from https://bookland.dexignzone.com/xhtml/blog-detail.html)
20:27:01	47231/47231	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:08%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/blog.jpg	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/images/blog/blog.jpg	(from https://bookland.dexignzone.com/xhtml/blog-detail.html)
20:27:01	9428/9428	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Aug%202022%2011:25:53%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.ttf?d31f633e1960abee15f2e97679cd1626	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.ttf	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
20:27:01	5708/5708	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20Aug%202022%2011:25:56%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.woff?d31f633e1960abee15f2e97679cd1626	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.woff	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
20:27:01	4748/4748	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20Aug%202022%2011:25:55%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.woff2?d31f633e1960abee15f2e97679cd1626	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.woff2	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
20:27:01	9596/9596	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2002%20Aug%202022%2011:25:47%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.eot?d31f633e1960abee15f2e97679cd1626	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.eot	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
20:27:02	78736/78736	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Aug%202022%2011:25:54%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.svg?d31f633e1960abee15f2e97679cd1626	E:/Project%20Code/Asp.net%20MVC/Libary/Template/LibaryTemplate/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.svg	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
